[2026-08-28 17:58:46][INFO] 
------------------------ training training_args ------------------------
[2026-08-28 18:04:53][INFO] iteration      395/    1000 | consumed samples:         3160 | elapsed time per iteration (ms): 1029.1 | throughput (samples/sec/per_device): 0.972 | learning rate: 6.944246E-09 | global batch size:     8 | loss video: 2.687092E-01 | loss action: 8.963971E-01 | loss scale: 1.0 | grad norm: 17.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:04:54][INFO] iteration      396/    1000 | consumed samples:         3168 | elapsed time per iteration (ms): 1031.1 | throughput (samples/sec/per_device): 0.970 | learning rate: 6.930850E-09 | global batch size:     8 | loss video: 7.599986E-01 | loss action: 2.219187E+00 | loss scale: 1.0 | grad norm: 19.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:04:55][INFO] iteration      397/    1000 | consumed samples:         3176 | elapsed time per iteration (ms): 1034.3 | throughput (samples/sec/per_device): 0.967 | learning rate: 6.917439E-09 | global batch size:     8 | loss video: 3.860895E-01 | loss action: 2.864613E+00 | loss scale: 1.0 | grad norm: 20.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:04:56][INFO] iteration      398/    1000 | consumed samples:         3184 | elapsed time per iteration (ms): 1041.5 | throughput (samples/sec/per_device): 0.960 | learning rate: 6.904015E-09 | global batch size:     8 | loss video: 9.216113E-01 | loss action: 1.235833E+00 | loss scale: 1.0 | grad norm: 19.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:04:57][INFO] iteration      399/    1000 | consumed samples:         3192 | elapsed time per iteration (ms): 1023.1 | throughput (samples/sec/per_device): 0.977 | learning rate: 6.890576E-09 | global batch size:     8 | loss video: 9.435003E-01 | loss action: 2.238480E-01 | loss scale: 1.0 | grad norm: 20.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:04:57][INFO] PowerSGDPlusState restart: iter=299 compressed_iter=100 method=approximate rank=1 apply_exact=False
[2026-08-28 18:04:59][INFO] iteration      400/    1000 | consumed samples:         3200 | elapsed time per iteration (ms): 2141.2 | throughput (samples/sec/per_device): 0.467 | learning rate: 6.877124E-09 | global batch size:     8 | loss video: 5.367981E-01 | loss action: 2.568566E+00 | loss scale: 1.0 | grad norm: 20.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:04:59][INFO] max time across ranks (ms):
    forward-backward................................: 1975.06
    forward-compute.................................: 588.27
    backward-compute................................: 1601.07
    batch-generator.................................: 180.29
    nan-grad-cleanup................................: 20.21
    grad-clip.......................................: 33.74
    optimizer.......................................: 107.41
    optimizer-inner-step............................: 105.40
    optimizer-scheduler-step........................: 2.80
    optimizer-zero-grad.............................: 1.28
[2026-08-28 18:05:00][INFO] iteration      401/    1000 | consumed samples:         3208 | elapsed time per iteration (ms): 1406.7 | throughput (samples/sec/per_device): 0.711 | learning rate: 6.863659E-09 | global batch size:     8 | loss video: 7.551545E-02 | loss action: 3.157158E-01 | loss scale: 1.0 | grad norm: 13.062500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:01][INFO] iteration      402/    1000 | consumed samples:         3216 | elapsed time per iteration (ms): 1020.9 | throughput (samples/sec/per_device): 0.980 | learning rate: 6.850180E-09 | global batch size:     8 | loss video: 5.473919E-02 | loss action: 1.275380E-01 | loss scale: 1.0 | grad norm: 13.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:03][INFO] iteration      403/    1000 | consumed samples:         3224 | elapsed time per iteration (ms): 1035.5 | throughput (samples/sec/per_device): 0.966 | learning rate: 6.836687E-09 | global batch size:     8 | loss video: 8.480313E-01 | loss action: 6.117157E-01 | loss scale: 1.0 | grad norm: 14.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:04][INFO] iteration      404/    1000 | consumed samples:         3232 | elapsed time per iteration (ms): 1046.9 | throughput (samples/sec/per_device): 0.955 | learning rate: 6.823181E-09 | global batch size:     8 | loss video: 9.077771E-01 | loss action: 2.741158E+00 | loss scale: 1.0 | grad norm: 20.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:05][INFO] iteration      405/    1000 | consumed samples:         3240 | elapsed time per iteration (ms): 1138.1 | throughput (samples/sec/per_device): 0.879 | learning rate: 6.809663E-09 | global batch size:     8 | loss video: 2.986854E-01 | loss action: 2.268160E+00 | loss scale: 1.0 | grad norm: 21.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:06][INFO] iteration      406/    1000 | consumed samples:         3248 | elapsed time per iteration (ms): 1027.0 | throughput (samples/sec/per_device): 0.974 | learning rate: 6.796131E-09 | global batch size:     8 | loss video: 7.549339E-01 | loss action: 1.789653E+00 | loss scale: 1.0 | grad norm: 19.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:07][INFO] iteration      407/    1000 | consumed samples:         3256 | elapsed time per iteration (ms): 1039.7 | throughput (samples/sec/per_device): 0.962 | learning rate: 6.782587E-09 | global batch size:     8 | loss video: 5.723796E-01 | loss action: 7.011544E-01 | loss scale: 1.0 | grad norm: 18.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:08][INFO] iteration      408/    1000 | consumed samples:         3264 | elapsed time per iteration (ms): 1027.8 | throughput (samples/sec/per_device): 0.973 | learning rate: 6.769030E-09 | global batch size:     8 | loss video: 7.007723E-01 | loss action: 1.023327E+00 | loss scale: 1.0 | grad norm: 18.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:09][INFO] iteration      409/    1000 | consumed samples:         3272 | elapsed time per iteration (ms): 1021.6 | throughput (samples/sec/per_device): 0.979 | learning rate: 6.755460E-09 | global batch size:     8 | loss video: 8.080651E-01 | loss action: 1.592397E+00 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:10][INFO] iteration      410/    1000 | consumed samples:         3280 | elapsed time per iteration (ms): 1083.9 | throughput (samples/sec/per_device): 0.923 | learning rate: 6.741878E-09 | global batch size:     8 | loss video: 4.629815E-01 | loss action: 2.484738E+00 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:11][INFO] iteration      411/    1000 | consumed samples:         3288 | elapsed time per iteration (ms): 1031.6 | throughput (samples/sec/per_device): 0.969 | learning rate: 6.728284E-09 | global batch size:     8 | loss video: 4.864395E-02 | loss action: 1.321278E+00 | loss scale: 1.0 | grad norm: 16.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:12][INFO] iteration      412/    1000 | consumed samples:         3296 | elapsed time per iteration (ms): 1403.9 | throughput (samples/sec/per_device): 0.712 | learning rate: 6.714677E-09 | global batch size:     8 | loss video: 8.751695E-01 | loss action: 3.655609E-01 | loss scale: 1.0 | grad norm: 15.937500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:13][INFO] iteration      413/    1000 | consumed samples:         3304 | elapsed time per iteration (ms): 1030.6 | throughput (samples/sec/per_device): 0.970 | learning rate: 6.701059E-09 | global batch size:     8 | loss video: 1.589193E-02 | loss action: 1.848635E+00 | loss scale: 1.0 | grad norm: 14.437500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:14][INFO] iteration      414/    1000 | consumed samples:         3312 | elapsed time per iteration (ms): 1037.6 | throughput (samples/sec/per_device): 0.964 | learning rate: 6.687429E-09 | global batch size:     8 | loss video: 2.933305E-01 | loss action: 2.333486E+00 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:15][INFO] iteration      415/    1000 | consumed samples:         3320 | elapsed time per iteration (ms): 1024.1 | throughput (samples/sec/per_device): 0.976 | learning rate: 6.673787E-09 | global batch size:     8 | loss video: 9.107817E-01 | loss action: 1.800686E-01 | loss scale: 1.0 | grad norm: 16.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:16][INFO] iteration      416/    1000 | consumed samples:         3328 | elapsed time per iteration (ms): 1031.1 | throughput (samples/sec/per_device): 0.970 | learning rate: 6.660133E-09 | global batch size:     8 | loss video: 1.585205E-01 | loss action: 1.072308E+00 | loss scale: 1.0 | grad norm: 15.562500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:17][INFO] iteration      417/    1000 | consumed samples:         3336 | elapsed time per iteration (ms): 1030.8 | throughput (samples/sec/per_device): 0.970 | learning rate: 6.646468E-09 | global batch size:     8 | loss video: 5.167762E-01 | loss action: 0.000000E+00 | loss scale: 1.0 | grad norm: 14.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:19][INFO] iteration      418/    1000 | consumed samples:         3344 | elapsed time per iteration (ms): 1022.4 | throughput (samples/sec/per_device): 0.978 | learning rate: 6.632792E-09 | global batch size:     8 | loss video: 6.396552E-01 | loss action: 1.862948E+00 | loss scale: 1.0 | grad norm: 17.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:20][INFO] iteration      419/    1000 | consumed samples:         3352 | elapsed time per iteration (ms): 1051.0 | throughput (samples/sec/per_device): 0.952 | learning rate: 6.619104E-09 | global batch size:     8 | loss video: 8.925482E-01 | loss action: 2.006464E+00 | loss scale: 1.0 | grad norm: 21.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:21][INFO] iteration      420/    1000 | consumed samples:         3360 | elapsed time per iteration (ms): 1035.4 | throughput (samples/sec/per_device): 0.966 | learning rate: 6.605406E-09 | global batch size:     8 | loss video: 1.792079E-01 | loss action: 7.174152E-01 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:21][INFO] max time across ranks (ms):
    forward-backward................................: 873.07
    forward-compute.................................: 217.34
    backward-compute................................: 504.70
    batch-generator.................................: 164.30
    nan-grad-cleanup................................: 20.22
    grad-clip.......................................: 33.84
    optimizer.......................................: 105.86
    optimizer-inner-step............................: 103.82
    optimizer-scheduler-step........................: 2.16
    optimizer-zero-grad.............................: 0.85
[2026-08-28 18:05:22][INFO] iteration      421/    1000 | consumed samples:         3368 | elapsed time per iteration (ms): 1035.9 | throughput (samples/sec/per_device): 0.965 | learning rate: 6.591697E-09 | global batch size:     8 | loss video: 3.246254E-01 | loss action: 1.304242E-01 | loss scale: 1.0 | grad norm: 19.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:23][INFO] iteration      422/    1000 | consumed samples:         3376 | elapsed time per iteration (ms): 1074.5 | throughput (samples/sec/per_device): 0.931 | learning rate: 6.577976E-09 | global batch size:     8 | loss video: 7.262530E-01 | loss action: 2.664637E+00 | loss scale: 1.0 | grad norm: 26.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:24][INFO] iteration      423/    1000 | consumed samples:         3384 | elapsed time per iteration (ms): 1028.2 | throughput (samples/sec/per_device): 0.973 | learning rate: 6.564245E-09 | global batch size:     8 | loss video: 9.006232E-01 | loss action: 1.345417E-01 | loss scale: 1.0 | grad norm: 22.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:25][INFO] iteration      424/    1000 | consumed samples:         3392 | elapsed time per iteration (ms): 1025.2 | throughput (samples/sec/per_device): 0.975 | learning rate: 6.550504E-09 | global batch size:     8 | loss video: 4.831628E-01 | loss action: 2.095377E+00 | loss scale: 1.0 | grad norm: 20.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:05:26][INFO] iteration      425/    1000 | consumed samples:         3400 | elapsed time per iteration (ms): 1039.2 | throughput (samples/sec/per_device): 0.962 | learning rate: 6.536752E-09 | global batch size:     8 | loss video: 6.112132E-01 | loss action: 2.238312E-01 | loss scale: 1.0 | grad norm: 15.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
