[2026-08-24 01:18:25][INFO] 
------------------------ training training_args ------------------------
    forward-compute.................................: 277.72
    backward-compute................................: 576.76
    batch-generator.................................: 1.43
    nan-grad-cleanup................................: 12.66
    grad-clip.......................................: 33.62
    optimizer.......................................: 82.74
    optimizer-inner-step............................: 82.65
    optimizer-scheduler-step........................: 0.05
    optimizer-zero-grad.............................: 0.77
[2026-08-24 01:24:23][INFO] iteration      481/    1000 | consumed samples:        46176 | elapsed time per iteration (ms): 979.3 | throughput (samples/sec/per_device): 12.254 | learning rate: 1.391303E-05 | global batch size:    96 | action loss: 1.721608E-01 | loss scale: 1.0 | grad norm: 0.540274 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:24][INFO] iteration      482/    1000 | consumed samples:        46272 | elapsed time per iteration (ms): 978.7 | throughput (samples/sec/per_device): 12.262 | learning rate: 1.387506E-05 | global batch size:    96 | action loss: 1.566626E-01 | loss scale: 1.0 | grad norm: 0.649368 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:25][INFO] iteration      483/    1000 | consumed samples:        46368 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.276 | learning rate: 1.383708E-05 | global batch size:    96 | action loss: 1.579526E-01 | loss scale: 1.0 | grad norm: 0.391003 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:26][INFO] iteration      484/    1000 | consumed samples:        46464 | elapsed time per iteration (ms): 976.8 | throughput (samples/sec/per_device): 12.285 | learning rate: 1.379909E-05 | global batch size:    96 | action loss: 1.543376E-01 | loss scale: 1.0 | grad norm: 0.495201 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:27][INFO] iteration      485/    1000 | consumed samples:        46560 | elapsed time per iteration (ms): 977.1 | throughput (samples/sec/per_device): 12.282 | learning rate: 1.376109E-05 | global batch size:    96 | action loss: 1.824271E-01 | loss scale: 1.0 | grad norm: 0.472488 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:28][INFO] iteration      486/    1000 | consumed samples:        46656 | elapsed time per iteration (ms): 977.9 | throughput (samples/sec/per_device): 12.271 | learning rate: 1.372308E-05 | global batch size:    96 | action loss: 1.594110E-01 | loss scale: 1.0 | grad norm: 0.603325 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:29][INFO] iteration      487/    1000 | consumed samples:        46752 | elapsed time per iteration (ms): 976.2 | throughput (samples/sec/per_device): 12.292 | learning rate: 1.368507E-05 | global batch size:    96 | action loss: 1.625563E-01 | loss scale: 1.0 | grad norm: 0.425415 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:30][INFO] iteration      488/    1000 | consumed samples:        46848 | elapsed time per iteration (ms): 977.1 | throughput (samples/sec/per_device): 12.282 | learning rate: 1.364704E-05 | global batch size:    96 | action loss: 1.460374E-01 | loss scale: 1.0 | grad norm: 0.607048 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:31][INFO] iteration      489/    1000 | consumed samples:        46944 | elapsed time per iteration (ms): 978.1 | throughput (samples/sec/per_device): 12.269 | learning rate: 1.360902E-05 | global batch size:    96 | action loss: 1.486720E-01 | loss scale: 1.0 | grad norm: 0.471246 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:32][INFO] iteration      490/    1000 | consumed samples:        47040 | elapsed time per iteration (ms): 976.8 | throughput (samples/sec/per_device): 12.285 | learning rate: 1.357098E-05 | global batch size:    96 | action loss: 1.507961E-01 | loss scale: 1.0 | grad norm: 0.558129 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:33][INFO] iteration      491/    1000 | consumed samples:        47136 | elapsed time per iteration (ms): 976.7 | throughput (samples/sec/per_device): 12.286 | learning rate: 1.353294E-05 | global batch size:    96 | action loss: 1.480415E-01 | loss scale: 1.0 | grad norm: 0.576789 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:34][INFO] iteration      492/    1000 | consumed samples:        47232 | elapsed time per iteration (ms): 979.3 | throughput (samples/sec/per_device): 12.254 | learning rate: 1.349490E-05 | global batch size:    96 | action loss: 1.472734E-01 | loss scale: 1.0 | grad norm: 0.560209 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:35][INFO] iteration      493/    1000 | consumed samples:        47328 | elapsed time per iteration (ms): 976.7 | throughput (samples/sec/per_device): 12.286 | learning rate: 1.345685E-05 | global batch size:    96 | action loss: 1.748305E-01 | loss scale: 1.0 | grad norm: 0.478928 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:36][INFO] iteration      494/    1000 | consumed samples:        47424 | elapsed time per iteration (ms): 978.6 | throughput (samples/sec/per_device): 12.262 | learning rate: 1.341879E-05 | global batch size:    96 | action loss: 1.548821E-01 | loss scale: 1.0 | grad norm: 0.434946 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:37][INFO] iteration      495/    1000 | consumed samples:        47520 | elapsed time per iteration (ms): 977.6 | throughput (samples/sec/per_device): 12.275 | learning rate: 1.338074E-05 | global batch size:    96 | action loss: 1.674145E-01 | loss scale: 1.0 | grad norm: 0.529694 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:38][INFO] iteration      496/    1000 | consumed samples:        47616 | elapsed time per iteration (ms): 978.5 | throughput (samples/sec/per_device): 12.263 | learning rate: 1.334267E-05 | global batch size:    96 | action loss: 1.670206E-01 | loss scale: 1.0 | grad norm: 0.513309 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:39][INFO] iteration      497/    1000 | consumed samples:        47712 | elapsed time per iteration (ms): 979.5 | throughput (samples/sec/per_device): 12.251 | learning rate: 1.330461E-05 | global batch size:    96 | action loss: 1.560606E-01 | loss scale: 1.0 | grad norm: 0.447832 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:40][INFO] iteration      498/    1000 | consumed samples:        47808 | elapsed time per iteration (ms): 975.4 | throughput (samples/sec/per_device): 12.302 | learning rate: 1.326654E-05 | global batch size:    96 | action loss: 1.979606E-01 | loss scale: 1.0 | grad norm: 0.495794 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:41][INFO] iteration      499/    1000 | consumed samples:        47904 | elapsed time per iteration (ms): 977.0 | throughput (samples/sec/per_device): 12.283 | learning rate: 1.322847E-05 | global batch size:    96 | action loss: 1.420054E-01 | loss scale: 1.0 | grad norm: 0.578297 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:42][INFO] iteration      500/    1000 | consumed samples:        48000 | elapsed time per iteration (ms): 1054.2 | throughput (samples/sec/per_device): 11.383 | learning rate: 1.319039E-05 | global batch size:    96 | action loss: 1.719685E-01 | loss scale: 1.0 | grad norm: 0.493354 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:42][INFO] max time across ranks (ms):
    forward-backward................................: 855.83
    forward-compute.................................: 278.09
    backward-compute................................: 576.58
    batch-generator.................................: 1.46
    nan-grad-cleanup................................: 12.73
    grad-clip.......................................: 33.25
    optimizer.......................................: 83.27
    optimizer-inner-step............................: 83.16
    optimizer-scheduler-step........................: 0.06
    optimizer-zero-grad.............................: 0.73
[2026-08-24 01:24:43][INFO] iteration      501/    1000 | consumed samples:        48096 | elapsed time per iteration (ms): 999.7 | throughput (samples/sec/per_device): 12.004 | learning rate: 1.315232E-05 | global batch size:    96 | action loss: 1.631805E-01 | loss scale: 1.0 | grad norm: 0.568133 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:44][INFO] iteration      502/    1000 | consumed samples:        48192 | elapsed time per iteration (ms): 978.1 | throughput (samples/sec/per_device): 12.269 | learning rate: 1.311424E-05 | global batch size:    96 | action loss: 1.393739E-01 | loss scale: 1.0 | grad norm: 0.546502 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:45][INFO] iteration      503/    1000 | consumed samples:        48288 | elapsed time per iteration (ms): 978.7 | throughput (samples/sec/per_device): 12.261 | learning rate: 1.307616E-05 | global batch size:    96 | action loss: 1.598999E-01 | loss scale: 1.0 | grad norm: 0.521632 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:46][INFO] iteration      504/    1000 | consumed samples:        48384 | elapsed time per iteration (ms): 979.1 | throughput (samples/sec/per_device): 12.256 | learning rate: 1.303808E-05 | global batch size:    96 | action loss: 1.387403E-01 | loss scale: 1.0 | grad norm: 0.513539 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:47][INFO] iteration      505/    1000 | consumed samples:        48480 | elapsed time per iteration (ms): 978.6 | throughput (samples/sec/per_device): 12.262 | learning rate: 1.300000E-05 | global batch size:    96 | action loss: 1.751820E-01 | loss scale: 1.0 | grad norm: 0.393040 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:48][INFO] iteration      506/    1000 | consumed samples:        48576 | elapsed time per iteration (ms): 980.0 | throughput (samples/sec/per_device): 12.245 | learning rate: 1.296192E-05 | global batch size:    96 | action loss: 1.410941E-01 | loss scale: 1.0 | grad norm: 0.448075 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:49][INFO] iteration      507/    1000 | consumed samples:        48672 | elapsed time per iteration (ms): 978.0 | throughput (samples/sec/per_device): 12.270 | learning rate: 1.292384E-05 | global batch size:    96 | action loss: 1.641547E-01 | loss scale: 1.0 | grad norm: 0.539145 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:50][INFO] iteration      508/    1000 | consumed samples:        48768 | elapsed time per iteration (ms): 977.6 | throughput (samples/sec/per_device): 12.275 | learning rate: 1.288576E-05 | global batch size:    96 | action loss: 1.704243E-01 | loss scale: 1.0 | grad norm: 0.518726 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:51][INFO] iteration      509/    1000 | consumed samples:        48864 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.276 | learning rate: 1.284768E-05 | global batch size:    96 | action loss: 1.671248E-01 | loss scale: 1.0 | grad norm: 0.569202 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:52][INFO] iteration      510/    1000 | consumed samples:        48960 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.276 | learning rate: 1.280961E-05 | global batch size:    96 | action loss: 1.424541E-01 | loss scale: 1.0 | grad norm: 0.434781 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:53][INFO] iteration      511/    1000 | consumed samples:        49056 | elapsed time per iteration (ms): 977.5 | throughput (samples/sec/per_device): 12.276 | learning rate: 1.277153E-05 | global batch size:    96 | action loss: 1.497981E-01 | loss scale: 1.0 | grad norm: 0.489774 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:54][INFO] iteration      512/    1000 | consumed samples:        49152 | elapsed time per iteration (ms): 979.1 | throughput (samples/sec/per_device): 12.257 | learning rate: 1.273346E-05 | global batch size:    96 | action loss: 1.760408E-01 | loss scale: 1.0 | grad norm: 0.476340 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:24:55][INFO] iteration      513/    1000 | consumed samples:        49248 | elapsed time per iteration (ms): 979.6 | throughput (samples/sec/per_device): 12.250 | learning rate: 1.269539E-05 | global batch size:    96 | action loss: 1.586179E-01 | loss scale: 1.0 | grad norm: 0.590105 | number of skipped iterations:   0 | number of nan iterations:   0 |
